path,label,dataset,speaker_id,language,generator_id,attack_type,codec,sample_rate,license,split,duration_s,text,source_url
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/10.wav,synthetic,in_the_wild,Bernie Sanders,en,unknown_public_web,in_the_wild_tts,wav,,cc-by-sa-4.0,eval,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/11.wav,real,in_the_wild,Christopher Hitchens,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/12.wav,real,in_the_wild,Calvin Coolidge,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/13.wav,synthetic,in_the_wild,Alec Guinness,en,unknown_public_web,in_the_wild_tts,wav,,cc-by-sa-4.0,eval,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/14.wav,real,in_the_wild,Barack Obama,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/15.wav,synthetic,in_the_wild,Bernie Sanders,en,unknown_public_web,in_the_wild_tts,wav,,cc-by-sa-4.0,eval,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/16.wav,synthetic,in_the_wild,Winston Churchill,en,unknown_public_web,in_the_wild_tts,wav,,cc-by-sa-4.0,eval,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/17.wav,synthetic,in_the_wild,Winston Churchill,en,unknown_public_web,in_the_wild_tts,wav,,cc-by-sa-4.0,eval,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/18.wav,real,in_the_wild,Donald Trump,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/19.wav,synthetic,in_the_wild,Bob Ross,en,unknown_public_web,in_the_wild_tts,wav,,cc-by-sa-4.0,eval,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/20.wav,real,in_the_wild,Donald Trump,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/21.wav,synthetic,in_the_wild,Richard Nixon,en,unknown_public_web,in_the_wild_tts,wav,,cc-by-sa-4.0,eval,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/22.wav,real,in_the_wild,2Pac,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/23.wav,real,in_the_wild,Donald Trump,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/24.wav,synthetic,in_the_wild,Ronald Reagan,en,unknown_public_web,in_the_wild_tts,wav,,cc-by-sa-4.0,eval,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/25.wav,synthetic,in_the_wild,Ayn Rand,en,unknown_public_web,in_the_wild_tts,wav,,cc-by-sa-4.0,eval,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/26.wav,real,in_the_wild,JFK,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/27.wav,real,in_the_wild,Arnold Schwarzenegger,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/28.wav,real,in_the_wild,Nick Offerman,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/29.wav,real,in_the_wild,Bill Clinton,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/30.wav,real,in_the_wild,Martin Luther King,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/31.wav,synthetic,in_the_wild,Bill Burr,en,unknown_public_web,in_the_wild_tts,wav,,cc-by-sa-4.0,eval,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/32.wav,synthetic,in_the_wild,Ronald Reagan,en,unknown_public_web,in_the_wild_tts,wav,,cc-by-sa-4.0,eval,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/33.wav,real,in_the_wild,Bill Clinton,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/34.wav,synthetic,in_the_wild,Alec Guinness,en,unknown_public_web,in_the_wild_tts,wav,,cc-by-sa-4.0,eval,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/35.wav,synthetic,in_the_wild,Ayn Rand,en,unknown_public_web,in_the_wild_tts,wav,,cc-by-sa-4.0,eval,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/36.wav,real,in_the_wild,Christopher Hitchens,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/37.wav,real,in_the_wild,Ronald Reagan,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/38.wav,real,in_the_wild,Barack Obama,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/39.wav,real,in_the_wild,Christopher Hitchens,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/40.wav,synthetic,in_the_wild,Christopher Hitchens,en,unknown_public_web,in_the_wild_tts,wav,,cc-by-sa-4.0,eval,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/41.wav,synthetic,in_the_wild,Donald Trump,en,unknown_public_web,in_the_wild_tts,wav,,cc-by-sa-4.0,eval,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/42.wav,synthetic,in_the_wild,Bernie Sanders,en,unknown_public_web,in_the_wild_tts,wav,,cc-by-sa-4.0,eval,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/43.wav,synthetic,in_the_wild,Ayn Rand,en,unknown_public_web,in_the_wild_tts,wav,,cc-by-sa-4.0,eval,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/44.wav,real,in_the_wild,Bernie Sanders,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/45.wav,real,in_the_wild,Mark Zuckerberg,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/46.wav,real,in_the_wild,Alec Guinness,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/47.wav,synthetic,in_the_wild,Alec Guinness,en,unknown_public_web,in_the_wild_tts,wav,,cc-by-sa-4.0,eval,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/48.wav,real,in_the_wild,Richard Nixon,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/49.wav,real,in_the_wild,Barack Obama,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/50.wav,synthetic,in_the_wild,George W. Bush,en,unknown_public_web,in_the_wild_tts,wav,,cc-by-sa-4.0,eval,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/51.wav,real,in_the_wild,Dave Chappelle,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/52.wav,real,in_the_wild,Bernie Sanders,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/53.wav,real,in_the_wild,Boris Johnson,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/54.wav,real,in_the_wild,Martin Luther King,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/55.wav,real,in_the_wild,Bill Clinton,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/56.wav,real,in_the_wild,JFK,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/57.wav,synthetic,in_the_wild,Alan Watts,en,unknown_public_web,in_the_wild_tts,wav,,cc-by-sa-4.0,eval,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/58.wav,real,in_the_wild,Mark Zuckerberg,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/59.wav,synthetic,in_the_wild,Louis C.K.,en,unknown_public_web,in_the_wild_tts,wav,,cc-by-sa-4.0,eval,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/60.wav,synthetic,in_the_wild,The Notorious B.I.G.,en,unknown_public_web,in_the_wild_tts,wav,,cc-by-sa-4.0,eval,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/61.wav,synthetic,in_the_wild,Alec Guinness,en,unknown_public_web,in_the_wild_tts,wav,,cc-by-sa-4.0,eval,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/62.wav,synthetic,in_the_wild,Ronald Reagan,en,unknown_public_web,in_the_wild_tts,wav,,cc-by-sa-4.0,eval,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/63.wav,synthetic,in_the_wild,Ayn Rand,en,unknown_public_web,in_the_wild_tts,wav,,cc-by-sa-4.0,eval,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/64.wav,real,in_the_wild,Ayn Rand,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/65.wav,synthetic,in_the_wild,Mark Zuckerberg,en,unknown_public_web,in_the_wild_tts,wav,,cc-by-sa-4.0,eval,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/66.wav,real,in_the_wild,Barack Obama,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/67.wav,real,in_the_wild,Bernie Sanders,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/68.wav,synthetic,in_the_wild,Bernie Sanders,en,unknown_public_web,in_the_wild_tts,wav,,cc-by-sa-4.0,eval,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/69.wav,synthetic,in_the_wild,Bernie Sanders,en,unknown_public_web,in_the_wild_tts,wav,,cc-by-sa-4.0,eval,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/70.wav,real,in_the_wild,Alan Watts,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/71.wav,real,in_the_wild,Jimmy Carter,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/72.wav,real,in_the_wild,Barack Obama,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/73.wav,real,in_the_wild,Bill Clinton,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/74.wav,real,in_the_wild,Christopher Hitchens,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/75.wav,real,in_the_wild,Winston Churchill,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/76.wav,synthetic,in_the_wild,Bill Clinton,en,unknown_public_web,in_the_wild_tts,wav,,cc-by-sa-4.0,eval,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/77.wav,real,in_the_wild,Alec Guinness,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/78.wav,real,in_the_wild,Dwight Eisenhower,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/79.wav,synthetic,in_the_wild,2Pac,en,unknown_public_web,in_the_wild_tts,wav,,cc-by-sa-4.0,eval,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/80.wav,real,in_the_wild,Donald Trump,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/81.wav,synthetic,in_the_wild,Bernie Sanders,en,unknown_public_web,in_the_wild_tts,wav,,cc-by-sa-4.0,eval,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/82.wav,real,in_the_wild,Alec Guinness,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/83.wav,real,in_the_wild,Bill Clinton,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/84.wav,real,in_the_wild,Bernie Sanders,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/85.wav,real,in_the_wild,Bernie Sanders,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/86.wav,real,in_the_wild,Alec Guinness,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/87.wav,real,in_the_wild,Alec Guinness,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/88.wav,real,in_the_wild,Ronald Reagan,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/89.wav,real,in_the_wild,Barack Obama,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/90.wav,real,in_the_wild,Donald Trump,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/91.wav,synthetic,in_the_wild,Bill Clinton,en,unknown_public_web,in_the_wild_tts,wav,,cc-by-sa-4.0,eval,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/92.wav,synthetic,in_the_wild,Mitch Hedberg,en,unknown_public_web,in_the_wild_tts,wav,,cc-by-sa-4.0,eval,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/93.wav,real,in_the_wild,Ayn Rand,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/94.wav,real,in_the_wild,Barack Obama,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/95.wav,real,in_the_wild,Bill Clinton,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/96.wav,real,in_the_wild,Alec Guinness,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/97.wav,real,in_the_wild,Barack Obama,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/98.wav,real,in_the_wild,Bernie Sanders,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/99.wav,real,in_the_wild,Bill Burr,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/100.wav,real,in_the_wild,Alexandria Ocasio-Cortez,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/101.wav,synthetic,in_the_wild,Christopher Hitchens,en,unknown_public_web,in_the_wild_tts,wav,,cc-by-sa-4.0,eval,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/102.wav,real,in_the_wild,Milton Friedman,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/103.wav,synthetic,in_the_wild,Bernie Sanders,en,unknown_public_web,in_the_wild_tts,wav,,cc-by-sa-4.0,eval,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/104.wav,real,in_the_wild,Bernie Sanders,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/105.wav,real,in_the_wild,Christopher Hitchens,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/106.wav,real,in_the_wild,FDR,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/107.wav,synthetic,in_the_wild,Alec Guinness,en,unknown_public_web,in_the_wild_tts,wav,,cc-by-sa-4.0,eval,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/108.wav,real,in_the_wild,Donald Trump,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,,,https://huggingface.co/datasets/mueller91/In-The-Wild
/data/mighty-morphing/audio/public/in_the_wild/release_in_the_wild/release_in_the_wild/109.wav,real,in_the_wild,Arnold Schwarzenegger,en,,authentic_public_web,wav,,cc-by-sa-4.0,eval,,,https://huggingface.co/datasets/mueller91/In-The-Wild
